会社名,担当者名,メールアドレス,電話番号,URL,業種,ステータス,メモ
天然温泉 泉天空の湯 有明ガーデン,,,03-6426-0802,https://www.shopping-sumitomo-rd.com/ariake/spa-izumi/index.html,サウナ・温浴施設,未着手,東京都
スパ&カプセルイン リアルサウナ錦糸町,,,03-5637-7738,http://capsuleinn-kinshichou.tokyo/,サウナ・温浴施設,未着手,東京都
東京染井温泉 SAKURA,,example@sakura-2005.com,03-5907-5566,https://tokyosomeionsensakura.com/,サウナ・温浴施設,未着手,東京都
オアシスサウナ アスティル,,,0120-484-537,http://www.oasissauna.jp/,サウナ・温浴施設,未着手,東京都
多摩境天然温泉 森乃彩,,,042-860-1026,https://morinoirodori.com/,サウナ・温浴施設,未着手,東京都
おふろの王様 大井町店,,,03-5709-2603,https://www.ousama2603.com/ooimachi/,サウナ・温浴施設,未着手,東京都
SPA&SAUNA コリドーの湯,,ginza@granbellhotel.jp,03-6263-8772,https://corridorno-yu.jp/,サウナ・温浴施設,未着手,東京都
SAUNA&co,,info@saunaandoco.jp,03-5829-9980,https://saunaandco.jp/,サウナ・温浴施設,未着手,東京都
天然温泉 平和島,,,03-3768-9121,http://www.heiwajima-onsen.jp/,サウナ・温浴施設,未着手,東京都
ソロサウナtune,,,,https://www.solosauna-tune.com/,サウナ・温浴施設,未着手,東京都
FLOBA(フローバ),,,,https://floba-mitaka.jp/,サウナ・温浴施設,未着手,東京都
ととけん日本橋浜町,,info@totoken.jp,03-6667-0308,https://totoken.jp/,サウナ・温浴施設,未着手,東京都
Smart Stay SHIZUKU 品川大井町,,,03-6810-4980,https://shizuku-hotel.jp/shinagawa-oimachi/,サウナ・温浴施設,未着手,東京都
ルビーパレス,,,03-5272-0080,http://www.rubypalace.com/,サウナ・温浴施設,未着手,東京都
よみうりランド眺望温泉 花景の湯,,,0449661126,https://www.yomiuriland.com/hanabiyori/kakeinoyu/,サウナ・温浴施設,未着手,東京都
SPABLIC 赤坂湯屋,,,03-5561-7544,https://spablic.com/,サウナ・温浴施設,未着手,東京都
竜泉寺の湯 八王子みなみ野店,,,042-632-2611,http://ryusenjinoyu.com/hachioji/,サウナ・温浴施設,未着手,東京都
大谷田温泉 明神の湯,,myoujin@dormy.co.jp,03-5613-2683,http://www.myoujin-no-yu.com/,サウナ・温浴施設,未着手,東京都
サウナ&カプセルホテル レインボー新小岩店,,,03-3653-5122,https://hpdsp.jp/rainbow-sinkoiwa/,サウナ・温浴施設,未着手,東京都
天然温泉 楽天地スパ,,customer@rakutenchi-oasis.com,03-3631-4126,http://rakutenchispa.com,サウナ・温浴施設,未着手,東京都
天然温泉 泉天空の湯 羽田空港,,,03-6459-9770,https://www.shopping-sumitomo-rd.com/haneda/spa-izumi/,サウナ・温浴施設,未着手,東京都
SAUNA OOO TOKYO (サウナ オー トーキョー),,,,https://ooo-sauna.com/,サウナ・温浴施設,未着手,東京都
サウナ・スパ テルマー湯 西麻布,,example@domain.jp,03-6434-5937,https://nishiazabu-thermae-yu.jp/,サウナ・温浴施設,未着手,東京都
天然温泉 たからゆ -中野若宮温泉-,,,03-3330-4126,https://takarayu.com/,サウナ・温浴施設,未着手,東京都
戸越銀座温泉,,,03-3782-7400,http://togoshiginzaonsen.com/,サウナ・温浴施設,未着手,東京都
稲城天然温泉 季乃彩(ときのいろどり ),,,042-370-2614,https://www.tokinoirodori.com/,サウナ・温浴施設,未着手,東京都
仙川湯けむりの里,,,03-3309-4126,http://yukemurinosato.com/sengawa,サウナ・温浴施設,未着手,東京都
スーパー銭湯 湯処葛西,,,0570-001126,https://yudokoro-kasai.com/,サウナ・温浴施設,未着手,東京都
十條湯,,,03-3900-4600,https://twitter.com/jujoyu_1010,サウナ・温浴施設,未着手,東京都
THE SPA 成城,,,03-5429-1526,http://www.central.co.jp/thespa/seijo/,サウナ・温浴施設,未着手,東京都
美しの湯,,,03-3334-0008,http://utsukushi-yu.com/,サウナ・温浴施設,未着手,東京都
サウナセンター稲荷町(旧サウナホテルニュー大泉 稲荷町店),,hikari.y@shuuto.co.jp,03-3841-2555,https://sauna-center.jp/sauna-center_inari.html,サウナ・温浴施設,未着手,東京都
カプセルホテル&サウナ 池袋プラザ,,bukuro@asia-hd.co.jp,03-3590-7770,http://www.asia-hd.co.jp/,サウナ・温浴施設,未着手,東京都
東京豊洲 万葉倶楽部,,,03-3532-4126,https://tokyo-toyosu.manyo.co.jp/,サウナ・温浴施設,未着手,東京都
永山健康ランド 竹取の湯,,,042-337-1126,http://www.taketorinoyu.com/,サウナ・温浴施設,未着手,東京都
高輪SAUNAS,,takanawa.saunas@toyoke.jp,,https://saunas-saunas.com/takanawa/,サウナ・温浴施設,未着手,東京都
温泉旅館 由縁別邸 代田,,info-daita@yuenbettei.jp,03-5431-3101,https://www.uds-hotels.com/yuenbettei/daita,サウナ・温浴施設,未着手,東京都
東京天然温泉 古代の湯,,,03-5654-2611,http://www.kodainoyu.jp/,サウナ・温浴施設,未着手,東京都
天然温泉ヌーランドさがみ湯,,,03-3739-1126,http://www.nu-land.com/,サウナ・温浴施設,未着手,東京都
桜館,,,03-3754-2637,https://sakurakan.info/,サウナ・温浴施設,未着手,東京都
浅草ROXまつり湯,,,03-3836-7878,https://www.matsuri-yu.com/,サウナ・温浴施設,未着手,東京都
HAMANOYUえど遊,,,03-3527-2706,https://hamacho.edoyu.com/,サウナ・温浴施設,未着手,東京都
SPA&HOTEL 和 -なごみ-,,info@spa-nagomi.com,03-5710-2222,http://www.spa-nagomi.com/,サウナ・温浴施設,未着手,東京都
Dogen Sauna & Stay (旧渋谷文化進化),,,03-6416-3995,https://dogen-ss.jp,サウナ・温浴施設,未着手,東京都
蒲田温泉,,,03-3732-1126,https://kamata-onsen.com/,サウナ・温浴施設,未着手,東京都
京王高尾山温泉 極楽湯,,,042-663-4126,http://www.takaosan-onsen.jp/,サウナ・温浴施設,未着手,東京都
極楽湯 多摩センター店,,sendmail@gokurakuyu.ne.jp,042-357-8626,http://www.gokurakuyu.ne.jp/gokurakuyu/tempo/tamacenter/,サウナ・温浴施設,未着手,東京都
黒湯の温泉 ゆ〜シティー蒲田,,,03-5711-1126,https://youcity26.com/,サウナ・温浴施設,未着手,東京都
昭島 富士見湯,,,042-541-2081,https://www.akishimafujimiyu.jp/,サウナ・温浴施設,未着手,東京都
天然温泉ロテン・ガーデン,,,042-774-2681,http://www.roten-garden.com/,サウナ・温浴施設,未着手,東京都
ラビスタ東京ベイ,,la-tokyobay@dormy-hotels.com,03-5548-2003,https://www.hotespa.net/hotels/la_tokyobay/,サウナ・温浴施設,未着手,東京都
THE SPA 西新井,,,03-5888-1526,https://www.central.co.jp/thespa/nishiarai/,サウナ・温浴施設,未着手,東京都
サウナ&カプセルミナミ学芸大店,,,03-3760-3731,https://sauna.meiseikosan.com/gakugeidai/,サウナ・温浴施設,未着手,東京都
RAKU SPA Station 府中,,,042-370-1926,https://rakuspa.com/,サウナ・温浴施設,未着手,東京都
サウナスナック「かなこ」,,,03-6820-5437,https://coubic.com/kanako-japan,サウナ・温浴施設,未着手,東京都
ガレーラ・サウナ立川,,,045-595-7225,http://galera-sauna.tokyo/,サウナ・温浴施設,未着手,東京都
白丸village,,,,https://www.shiromaru-village.com/,サウナ・温浴施設,未着手,東京都
HUBHUB御徒町,,,,https://sauna.travel/products/hubhub-okachimachi,サウナ・温浴施設,未着手,東京都
国立温泉 湯楽の里,,,042-580-1726,http://www.yurakirari.com/yuranosato/tenpo/kunitachi.html,サウナ・温浴施設,未着手,東京都
たなごころサウナ Oasis & OasisⅡ,,,,https://www.tanagokoro-village.com/,サウナ・温浴施設,未着手,東京都
ホテルヒルトップ,,b-kaneko@hotel-hilltop.com,03-3977-2511,http://www.hotel-hilltop.com/,サウナ・温浴施設,未着手,東京都
天然温泉 豊穣の湯 ドーミーイン池袋,,inn-ikebukuro@dormy-hotels.com,03-5956-5489,https://dormy-hotels.com/dormyinn/hotels/ikebukuro/,サウナ・温浴施設,未着手,東京都
アクアセゾン,,,03-3967-4126,http://aqua-saison.com/,サウナ・温浴施設,未着手,東京都
天神湯,,,03-3731-7069,http://www.ota1010.com/tenjinyu/,サウナ・温浴施設,未着手,東京都
TAKAO36SAUNA,,,,https://takao36sauna.com/,サウナ・温浴施設,未着手,東京都
SAUNATIGER,,info@saunatiger.com,011585623,https://saunatiger.com/,サウナ・温浴施設,未着手,東京都
サウナセンター新大久保(旧サウナホテルニュー大泉 新大久保店),,,03-3362-9712,https://sauna-center.jp/ooizumi_okubo.html,サウナ・温浴施設,未着手,東京都
カプセルイン ミナミ 立川店,,,042-548-0101,http://sauna.meiseikosan.com/tachikawa.html,サウナ・温浴施設,未着手,東京都
おふろの王様 花小金井店,,,042-452-2603,http://www.ousama2603.com/shop/hanakoganei/index.html,サウナ・温浴施設,未着手,東京都
昭島温泉 湯楽の里,,,042-500-2615,http://www.yurakirari.com/yura/akishima/,サウナ・温浴施設,未着手,東京都
乙女湯温泉,,,03-3689-1854,http://www.oyunofuji1010.com/gallery/2015/06/post-40.php,サウナ・温浴施設,未着手,東京都
東京・湯河原温泉 万葉の湯,,,042-788-4126,https://www.manyo.co.jp/machida/,サウナ・温浴施設,未着手,東京都
グランカスタマ上野店(旧おもてなしのお宿),,,03-3834-3850,https://g-customa.com/shop/ueno.php,サウナ・温浴施設,未着手,東京都
深大寺天然温泉 湯守の里,,,042-499-7777,http://www.yumorinosato.com/,サウナ・温浴施設,未着手,東京都
秋川渓谷 瀬音の湯,,,042-595-2614,http://www.seotonoyu.jp/,サウナ・温浴施設,未着手,東京都
RAKU SPA Station 武蔵小金井,,,042-316-5959,https://rakuspa.com/musashi/,サウナ・温浴施設,未着手,東京都
グッドサウナ 調布国領,,,,https://office.goodrooms.jp/goodsauna,サウナ・温浴施設,未着手,東京都
sauna life design,,,0369037256,https://coubic.com/oji-music-lounge,サウナ・温浴施設,未着手,東京都
個室サウナ サバ?,,,03-3412-0777,https://sava.storeinfo.jp/,サウナ・温浴施設,未着手,東京都
サウナカプセルホテル コア21,,,03-3686-9800,http://www.saunacore21.jp/,サウナ・温浴施設,未着手,東京都
明神の湯 ドーミーインPREMIUM神田,,inn-premiumkanda@dormy-hotels.com,03-3256-5489,http://www.hotespa.net/hotels/kanda/,サウナ・温浴施設,未着手,東京都
春日の湯 ドーミーイン後楽園,,inn-korakuen@dormy-hotels.com,03-3868-5489,https://www.hotespa.net/hotels/korakuen/,サウナ・温浴施設,未着手,東京都
千代乃湯,,,0422-39-1010,http://www.chiyonoyu.co.jp/,サウナ・温浴施設,未着手,東京都
AKスパ 510グループ,,,03-3208-6667,http://www.capsule510.jp/ak/,サウナ・温浴施設,未着手,東京都
おふろの王様 多摩百草店,,,042-311-2603,https://www.ousama2603.com/shop/tamamogusa/,サウナ・温浴施設,未着手,東京都
BAN SAUNA GINZA EAST,,,03-3543-8411,https://ban-sauna.com/,サウナ・温浴施設,未着手,東京都
小平天然温泉テルメ小川,,,042-344-1126,http://www.terme-ogawa.com/,サウナ・温浴施設,未着手,東京都
サウナ&カプセルホテルニュー小岩310,,,03-3671-0310,http://www.newkoiwa310.com,サウナ・温浴施設,未着手,東京都
PRIVATE SAUNA maa & GROCERY,,info@sauna-maa.com,03-6317-4908,https://sauna-maa.com/,サウナ・温浴施設,未着手,東京都
サウナ&カプセルミナミ下北沢店,,,03-5481-3731,http://sauna.meiseikosan.com/shimokita.html,サウナ・温浴施設,未着手,東京都
貫井浴場,,,03-3970-4126,https://www.1010.or.jp/map/item/item-cnt-633,サウナ・温浴施設,未着手,東京都
生涯青春の湯 つるつる温泉,,,042-597-1126,https://www.tsurutsuru-onsen.com/,サウナ・温浴施設,未着手,東京都
レディースサウナ510,,,03-3200-6151,http://capsule510.jp/,サウナ・温浴施設,未着手,東京都
天然温泉 凌雲の湯 御宿 野乃浅草,,inn-nonoasakusa@dormy-hotels.com,03-5830-0510,https://www.hotespa.net/hotels/nono_asakusa/,サウナ・温浴施設,未着手,東京都
Sauna Lounge Rentola レントラ,,,03-3817-4173,https://www.laqua.jp/sauna_rentola/,サウナ・温浴施設,未着手,東京都
河辺温泉 梅の湯,,,0428-20-1026,http://www.kabeonsen-umenoyu.com/,サウナ・温浴施設,未着手,東京都
伝馬の湯 ドーミーインPREMIUM東京小伝馬町,,inn-tokyokodenma@dormy-hotels.com,03-5614-5489,http://www.hotespa.net/hotels/tokyokodenmacho/,サウナ・温浴施設,未着手,東京都
亀島川温泉 新川の湯 ドーミーイン東京八丁堀,,inn-tokyohatchobori@dormy-hotels.com,03-5541-6700,https://dormy-hotels.com/dormyinn/hotels/tokyohatchobori/,サウナ・温浴施設,未着手,東京都
安心お宿 新宿駅前店,,,03-6856-3224,http://www.anshin-oyado.jp/shinjuku/,サウナ・温浴施設,未着手,東京都
池袋ロイヤルホテル,,,03-5396-0333,https://ikebukuro-royalhotel.com/,サウナ・温浴施設,未着手,東京都
ホテル江戸屋,,reserve@hoteledoya.com,03-3833-8751,http://www.hoteledoya.com/,サウナ・温浴施設,未着手,東京都
ノーベル,,,03-3387-2130,https://sauna-ikitai.stores.jp/,サウナ・温浴施設,未着手,東京都
湯処じんのび,,,03-3890-8417,https://www.1010.or.jp/map/item/item-cnt-213,サウナ・温浴施設,未着手,東京都
リッチモンドホテル プレミア 東京スコーレ,,,03-5819-0731,https://richmondhotel.jp/tokyo-oshiage/?utm_source=GGL&amp;utm_medium=GBP&amp;utm_campaign=Canly,サウナ・温浴施設,未着手,東京都
安心お宿 womanTOKYO 銀座汐留店,,,03-6777-0122,https://www.anshin-oyado.jp/i/shiodome/,サウナ・温浴施設,未着手,東京都
ホテル 目黒エンペラー,,,0000002693,http://www.meguroemperor.com/,サウナ・温浴施設,未着手,東京都
町田桜の湯,,,042-792-7761,http://machidapool.kbm.cc/,サウナ・温浴施設,未着手,東京都
HOTELみなと-MINATO-,,,03-6434-5662,https://hotel-minato.com/,サウナ・温浴施設,未着手,東京都
天然温泉七宝の湯 ドーミーインPREMIUM銀座,,inn-premiumginza@dormy-hotels.com,03-5295-7877,https://www.hotespa.net/hotels/ginza/,サウナ・温浴施設,未着手,東京都
東京スポーツ文化館(BumB),,,03-3521-7321,https://www.ys-tokyobay.co.jp/sports/#sport_sauna,サウナ・温浴施設,未着手,東京都
安心お宿荻窪店,,,03-6866-0047,https://www.anshin-oyado.jp/ogikubo/?utm_source=Google&amp;utm_medium=maps,サウナ・温浴施設,未着手,東京都
Prus Sauna 新宿歌舞伎町タワー店,,,03-3200-8686,https://www.prussauna.com/kabukicho,サウナ・温浴施設,未着手,東京都
HOTEL GRANSKY (グランスカイ),,contact@fairy-group.jp,03-3635-4141,https://fairy-group.jp/gransky/,サウナ・温浴施設,未着手,東京都
すえひろの湯 ドーミーイン秋葉原,,inn-akihabara@dormy-hotels.com,03-5295-0012,http://www.hotespa.net/hotels/akihabara/,サウナ・温浴施設,未着手,東京都
Satologue,,info@satologue.com,0428-85-9310,https://satologue.com/,サウナ・温浴施設,未着手,東京都
柳泉園グランドパーク(湯~プラザ 柳泉園),,,042-473-3121,http://www.ryusenen.or.jp/rsgp/gpfl.htm,サウナ・温浴施設,未着手,東京都
クラブ オン ザ パーク (パークハイアット東京),,,03-5323-3434,https://www.hyatt.com/ja-JP/spas/Club-On-The-Park/about,サウナ・温浴施設,未着手,東京都
展望大浴場あさひ湯ドーミーインEXPRESS浅草,,inn-asakusa@dormy-hotels.com,03-3845-1122,http://www.hotespa.net/hotels/asakusa/,サウナ・温浴施設,未着手,東京都
東京ベイ潮見プリンスホテル,,,03-6660-3222,https://www.princehotels.co.jp/shiomi/,サウナ・温浴施設,未着手,東京都
アースガーデンリゾート サウナイン東京奥多摩,,info@saun9ne.jp,03-3341-1251,https://www.sauna9.com/earth-garden-resort-saun9ne-tokyookutama,サウナ・温浴施設,未着手,東京都
LAVA SAUNA & VILLA,,xxxxx@gmail.com,,https://www.lavasaunaandvilla.com/,サウナ・温浴施設,未着手,東京都
ホテル ヴィラフォンテーヌグランド東京有明,,,03-6426-0505,https://www.hvf.jp/ariake-grand/spa3.html,サウナ・温浴施設,未着手,東京都
ホテル ステーション スリー,,,03-3872-1010,http://stay-lovely.jp/hotels/485,サウナ・温浴施設,未着手,東京都
リバーグリーン サウナ,,rivergreenoume@gmail.com,03-6380-9994,https://rivergreenoume.wixsite.com/rivergreen-1/%E3%82%B5%E3%82%A6%E3%83%8A,サウナ・温浴施設,未着手,東京都
コナミスポーツクラブ 目黒青葉台,,,03-5773-1926,https://information.konamisportsclub.jp/ksc/004446/,サウナ・温浴施設,未着手,東京都
